sample_index,time_s,env_id,mass_g,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm,raw_Fx_N,raw_Fy_N,raw_Fz_N,raw_Mx_Nm,raw_My_Nm,raw_Mz_Nm
45,0.1875,23,240,2.320139527320862,-0.3935157060623169,-0.0011515224759932607,0.0526532419025898,0.31045469641685486,-0.008061997660206544,4.254282474517822,-0.7229482531547546,-0.001408612122759223,0.09669819474220276,0.5690492987632751,-0.008061553351581097
45,0.1875,24,250,2.41681444644928,-0.4098574221134186,-0.0012215149472467601,0.054840087890625,0.3233936131000519,-0.008431405635803912,4.35095739364624,-0.7392899394035339,-0.0014786209212616086,0.09888504445552826,0.5819882154464722,-0.008430962450802326
45,0.1875,25,260,2.510828137397766,-0.4361402094364166,-0.0031404416367877275,0.058347396552562714,0.3360402286052704,-0.009116171275422857,4.444971084594727,-0.765572726726532,-0.003397512948140502,0.10239234566688538,0.5946348309516907,-0.009115730412304401
45,0.1875,26,270,2.6101757287979126,-0.44257161021232605,-0.0013484900700859725,0.059217825531959534,0.3492705523967743,-0.009175059096179439,4.544318675994873,-0.7720041871070862,-0.0016055816086009145,0.10326278209686279,0.6078651547431946,-0.009174617007374763
45,0.1875,27,280,2.706856846809387,-0.4589121639728546,-0.0014286779914982617,0.06140390783548355,0.36220666766166687,-0.009549532727561427,4.640999794006348,-0.7883447408676147,-0.0016857695300132036,0.10544886440038681,0.6208012700080872,-0.009549090638756752
45,0.1875,28,290,2.804738998413086,-0.46208637952804565,0.009731172322062775,0.06183358654379845,0.37494513392448425,-0.009498789778859873,4.738882064819336,-0.7915189862251282,0.009474100545048714,0.105878546833992,0.6335397362709045,-0.009498346596956253
45,0.1875,29,300,2.9002219438552856,-0.49160897731781006,-0.0015758837689645588,0.06577964872121811,0.3880859315395355,-0.01030634358704674,4.834364891052246,-0.8210415840148926,-0.001832976471632719,0.10982460528612137,0.6466805338859558,-0.010305899195373058
45,0.1875,30,310,2.997621178627014,-0.49640485644340515,0.007718061737250537,0.06642459705471992,0.40080758929252625,-0.010319585790909969,4.931764125823975,-0.8258374333381653,0.007460975553840399,0.11046954989433289,0.6594021916389465,-0.010319141671061516
45,0.1875,31,320,3.0925780534744263,-0.5370587110519409,-0.012186104751890525,0.07185442373156548,0.41416141390800476,-0.01152357262606074,5.026721000671387,-0.8664912581443787,-0.012443187646567822,0.11589937657117844,0.672756016254425,-0.011523128487169743
45,0.1875,32,330,3.1895447969436646,-0.541071355342865,-0.003174455283442512,0.07239548861980438,0.4268541634082794,-0.01156650771562795,5.123687744140625,-0.8705039620399475,-0.0034315569791942835,0.11644044518470764,0.6854487657546997,-0.011566064320504665
45,0.1875,33,340,3.2866077423095703,-0.5677440762519836,-0.009923531004460528,0.07594336941838264,0.4401216208934784,-0.013207582629235048,5.22075080871582,-0.8971766829490662,-0.01018060278147459,0.1199883297085762,0.6987162232398987,-0.013207139447331429
45,0.1875,34,350,3.384098529815674,-0.5726011395454407,-0.0014871243911329657,0.07656450942158699,0.4534524977207184,-0.015441981016607542,5.318241596221924,-0.9020337462425232,-0.0017441961681470275,0.12060946971178055,0.7120471000671387,-0.015441537834703922
45,0.1875,35,360,3.480308175086975,-0.5896742641925812,-0.0021595836151391268,0.07891065627336502,0.46577098965644836,-0.012490971043888521,5.4144511222839355,-0.9191068410873413,-0.002416675677523017,0.12295561283826828,0.7243655920028687,-0.012490526773035526
45,0.1875,36,370,3.576729893684387,-0.6060260832309723,-0.0015351417241618037,0.08105726540088654,0.47844013571739197,-0.014278858782148518,5.510872840881348,-0.9354586601257324,-0.0017922365805134177,0.1251022219657898,0.7370347380638123,-0.014278414659202099
45,0.1875,37,380,3.6736937761306763,-0.6222715973854065,-0.0022615641937591136,0.08322849869728088,0.4913887679576874,-0.014674485233513224,5.607836723327637,-0.951704204082489,-0.002518664812669158,0.12727345526218414,0.7499833703041077,-0.014674041420221329
45,0.1875,38,390,3.7703863382339478,-0.6385861337184906,-0.0023167132458183914,0.08539949357509613,0.5042632520198822,-0.015782203206043732,5.704529285430908,-0.9680187106132507,-0.0025738037656992674,0.1294444501399994,0.7628578543663025,-0.015781760215759277
45,0.1875,39,400,3.8670698404312134,-0.6549277603626251,-0.0024471949436701834,0.08758452534675598,0.5171944200992584,-0.016224969696196467,5.801212787628174,-0.9843603372573853,-0.0027042811270803213,0.13162948191165924,0.7757890224456787,-0.01622452586889267
45,0.1875,40,410,3.964459538459778,-0.6713673174381256,-0.001800919882953167,0.08978062868118286,0.5301407873630524,-0.01665760859120269,5.898602485656738,-1.0007998943328857,-0.002058011945337057,0.13382558524608612,0.7887353897094727,-0.016657164320349693
45,0.1875,41,420,4.0594130754470825,-0.6873246729373932,-0.004438015632331371,0.09191747009754181,0.5430275499820709,-0.01712340585160632,5.993556022644043,-1.0167572498321533,-0.0046951076947152615,0.13596242666244507,0.8016221523284912,-0.017122961580753326
45,0.1875,42,430,4.157801270484924,-0.7038532495498657,-0.0021472816297318786,0.09412413835525513,0.5559971034526825,-0.017539687105170287,6.091944217681885,-1.0332858562469482,-0.002404354279860854,0.1381690949201584,0.8145917057991028,-0.017539244145154953
45,0.1875,43,440,4.253826260566711,-0.7201460003852844,-0.002800627436954528,0.09630493819713593,0.5689171254634857,-0.018007069309817325,6.187969207763672,-1.0495785474777222,-0.0030577178113162518,0.14034989476203918,0.827511727809906,-0.01800662651658058
45,0.1875,44,450,4.350512146949768,-0.7364788055419922,-0.0029438533529173583,0.09847015142440796,0.5817389786243439,-0.01925272928593813,6.2846550941467285,-1.0659114122390747,-0.003200923092663288,0.14251510798931122,0.8403335809707642,-0.019252287223935127
45,0.1875,45,460,4.447209000587463,-0.7527370750904083,-0.0029653646342922,0.10064332187175751,0.5946650207042694,-0.01972220183759532,6.381351947784424,-1.0821696519851685,-0.003222438506782055,0.14468827843666077,0.8532596230506897,-0.019721759483218193
45,0.1875,46,470,4.543896317481995,-0.7690370678901672,-0.0031094845035113394,0.10282190144062042,0.6075913608074188,-0.020208931557164078,6.478039264678955,-1.098469614982605,-0.0033665725495666265,0.14686685800552368,0.8661859631538391,-0.020208489149808884
45,0.1875,47,480,4.640590786933899,-0.7853472232818604,-0.0032452639134135097,0.10493384301662445,0.6201376020908356,-0.024441750370613136,6.574733734130859,-1.1147798299789429,-0.0035023365635424852,0.1489787995815277,0.8787322044372559,-0.0244413074105978
45,0.1875,48,490,4.737208008766174,-0.8015422821044922,-0.0032699167204555124,0.10716548562049866,0.633426696062088,-0.021248550736061134,6.671350955963135,-1.1309748888015747,-0.003526989370584488,0.15121044218540192,0.8920212984085083,-0.0212481077760458
45,0.1875,49,500,4.833987832069397,-0.8178160190582275,-0.0034877195430453867,0.10934142768383026,0.6463716924190521,-0.02168164553557972,6.768130779266357,-1.14724862575531,-0.003744792193174362,0.15338638424873352,0.9049662947654724,-0.021681202575564384
46,0.19166666666666665,0,10,0.09674537181854248,-0.016045451164245605,0.00012303605035413057,0.0021476708352565765,0.012944191694259644,-0.0002448426382102298,2.030888319015503,-0.3454780578613281,-0.00013403659977484494,0.046192627400159836,0.27153879404067993,-0.0002443996781948954
46,0.19166666666666665,1,20,0.19333279132843018,-0.03284773230552673,-5.216992576606572e-05,0.004395555704832077,0.025870859622955322,-0.000521853864768218,2.1274757385253906,-0.3622802793979645,-0.0003092603001277894,0.048440512269735336,0.2844654619693756,-0.0005214110715314746
