env_id,mass_g,mass_kg,commanded_roll_deg,commanded_tilt_deg,actual_roll_deg,actual_tilt_deg,sample_max_combined_inclination_deg,sample_max_required_static_friction,bending_lever_arm_m,payload_normal_offset_m,settled,settle_time_s,sample_count,tare_sample_count,sample_max_relative_speed_m_s,sample_max_relative_angular_speed_rad_s,sample_max_position_error_m,sample_max_tangent_displacement_m,sample_max_payload_tool_angle_deg,sample_min_width_edge_margin_m,sample_min_length_edge_margin_m,force_direction_error_deg,moment_direction_error_deg,force_vector_error_N,moment_vector_error_Nm,nominal_expected_Fx_N,expected_Fx_N,Fx_N,Fx_std_N,Fx_error_N,raw_Fx_N,raw_Fx_std_N,tare_Fx_N,tare_Fx_std_N,expected_tare_Fx_N,tare_Fx_error_N,nominal_expected_Fy_N,expected_Fy_N,Fy_N,Fy_std_N,Fy_error_N,raw_Fy_N,raw_Fy_std_N,tare_Fy_N,tare_Fy_std_N,expected_tare_Fy_N,tare_Fy_error_N,nominal_expected_Fz_N,expected_Fz_N,Fz_N,Fz_std_N,Fz_error_N,raw_Fz_N,raw_Fz_std_N,tare_Fz_N,tare_Fz_std_N,expected_tare_Fz_N,tare_Fz_error_N,nominal_expected_Mx_Nm,expected_Mx_Nm,Mx_Nm,Mx_std_Nm,Mx_error_Nm,raw_Mx_Nm,raw_Mx_std_Nm,tare_Mx_Nm,tare_Mx_std_Nm,expected_tare_Mx_Nm,tare_Mx_error_Nm,nominal_expected_My_Nm,expected_My_Nm,My_Nm,My_std_Nm,My_error_Nm,raw_My_Nm,raw_My_std_Nm,tare_My_Nm,tare_My_std_Nm,expected_tare_My_Nm,tare_My_error_Nm,nominal_expected_Mz_Nm,expected_Mz_Nm,Mz_Nm,Mz_std_Nm,Mz_error_Nm,raw_Mz_Nm,raw_Mz_std_Nm,tare_Mz_Nm,tare_Mz_std_Nm,expected_tare_Mz_Nm,tare_Mz_error_Nm
10,500,0.5,-10.0,0.0,-10.37728500366211,0.0313677154481411,10.377330780029297,0.1831255853176117,0.13369999999999999,0.026000000000000002,True,1.4958333333333333,240,180,0.0015703719109296799,0.016328057274222374,0.00036446406738832593,0.00036446406738832593,0.05595291033387184,0.03963557630777359,0.09999452531337738,0.005907589071122287,0.007128859081775828,0.0023376301383022076,0.0003188718401557945,4.83048202852488,4.824479103088379,4.822144261333697,0.004352723182488082,-0.0023348417546822375,6.752316011985143,0.004352723182488081,1.9301717506514655,1.9875317374948252e-07,1.9301962852478027,-2.4534596337222325e-05,0.8517443114562934,0.8851147294044495,0.8851937087045799,0.008638172226075498,7.897930013045507e-05,1.237144413093726,0.008638172226075495,0.3519507043891483,4.980466092125886e-08,0.35183244943618774,0.00011825495296052813,-0.0,-0.0035037994384765625,-0.0034213924348781366,0.02082761342020821,8.240700359842586e-05,-0.003679667964267234,0.020827613420208217,-0.00025827552938911444,2.550086195715872e-08,-0.000255584716796875,-2.690812592239444e-06,-0.11387821444170641,-0.11834370344877243,-0.11835492694129499,0.0011459937293284495,-1.1223492522555167e-05,-0.16541088701536258,0.001145993729328449,-0.047055960074067114,9.646292287666803e-09,-0.04703999683260918,-1.596324145793776e-05,0.6458354472137764,0.6451290845870972,0.6448121411104969,0.00015213289377979177,-0.0003169434766002732,0.9028760922451814,0.00015213289377979177,0.2580639511346817,2.49841117331898e-08,0.25806725025177,-3.2991170882956666e-06,0.02214535209786363,0.024729612283408642,0.02476278028456142,0.00035318265136878644,3.316800115277935e-05,0.024763226974755526,0.00035318265136878644,4.4669019400897823e-07,8.885198415655497e-09,0.0,4.4669019400897823e-07
11,500,0.5,-5.0,0.0,-5.376338958740234,0.031564585864543915,5.376547336578369,0.09411286562681198,0.13369999999999999,0.026000000000000002,True,1.4958333333333333,240,180,0.0014394683530554175,0.014959569089114666,1.6441925254184753e-05,1.642869938223157e-05,0.07912936061620712,0.03998357057571411,0.0999995693564415,0.005771343388098664,0.01571139043862431,0.0023441780004306518,0.0003532188917801947,4.886334994140012,4.883273601531982,4.880946436855532,0.0026561330395692435,-0.002327164676450444,6.834448045492172,0.0026561330395692435,1.9535016086366441,1.7711005000303722e-07,1.9535155296325684,-1.3920995924232571e-05,0.4274989181772633,0.4611509044965108,0.46142050226529585,0.010524361019640858,0.00026959776878504593,0.6438070955375831,0.01052436101964086,0.18238659327228865,7.04384873111751e-08,0.18226683139801025,0.00011976187427839569,-0.0,-0.0035277207692464194,-0.00344530651410524,0.017985241601038787,8.241425514117929e-05,-0.0037032800464658067,0.017985241601038787,-0.0002579735323605645,2.7858204480352546e-08,-0.000255584716796875,-2.388815563689477e-06,-0.0571566053603001,-0.06165572507306934,-0.06169211834462138,0.001394292765176986,-3.639327155204042e-05,-0.08607740088676413,0.001394292765176986,-0.024385282542142603,4.599153436843436e-09,-0.024369075894355774,-1.6206647786828898e-05,0.6533029887165195,0.6529628242055575,0.6526509684820965,0.00026293554529743525,-0.00031185572346104085,0.9138341513772805,0.00026293554529743525,0.26118318289518355,2.7906428142755713e-08,0.26118502020835876,-1.8373131752125182e-06,0.011114971872608848,0.012028696298754464,0.012190514477710844,0.00038756727447852396,0.0001618181789563803,0.012190949327001968,0.00038756727447852385,4.3484929111375295e-07,7.20912275506961e-09,0.0,4.3484929111375295e-07
12,500,0.5,0.0,0.0,-0.3754170536994934,0.03163539990782738,0.3784591555595398,0.006575677543878555,0.13369999999999999,0.026000000000000002,True,1.4958333333333333,240,180,0.0012200066121295094,0.013999322429299355,1.4087361250858521e-06,1.4019767604622757e-06,0.06852804124355316,0.03999859839677811,0.09999985247850418,0.005559511502666457,0.0059571600856549375,0.0023516828216170616,0.0003161739996377663,4.905,4.904883511861166,4.902577326032838,0.00011149353790949589,-0.002306185828327756,6.8645409921805065,0.00011149353790949544,1.9619636661476558,2.1550604418282896e-07,1.9619672298431396,-3.5636954838214052e-06,-0.0,0.033679960668087004,0.03413433096785501,0.00021407313259839115,0.00045437029976800464,0.045568960206583145,0.00021407313259839112,0.01143462923872802,7.062098431031924e-08,0.011314094066619873,0.00012053517210814692,-0.0,-0.0035368531942367555,-0.0034629164009756202,0.0014175783340546644,7.39367932611353e-05,-0.0037204822966790136,0.0014175783340546642,-0.00025756589570341423,2.846185039755149e-08,-0.0002548694610595703,-2.6964346438439223e-06,0.0,-0.004503004039482524,-0.004564002868331365,2.894740001243991e-05,-6.09988288488416e-05,-0.006092948703250538,2.8947400012439916e-05,-0.0015289458349191894,1.1039898409531328e-08,-0.0015126944053918123,-1.6251429527377103e-05,0.6557985,0.6558529049158096,0.6555437063177408,6.275040996185694e-05,-0.0003091985980687717,0.9178582578897476,6.275040996185696e-05,0.26231455157200495,2.3420866919278428e-08,0.2623150050640106,-4.5349200566979775e-07,-0.0,0.0008423361672612373,0.0008676614091814665,3.5652187570806974e-05,2.532524192022927e-05,0.000868117358671346,3.565218757080698e-05,4.559494898772856e-07,6.806677322631086e-09,0.0,4.559494898772856e-07
13,500,0.5,5.0,0.0,4.625389575958252,0.03166734427213669,4.625672340393066,0.08090728521347046,0.13369999999999999,0.026000000000000002,True,1.4958333333333333,240,180,0.0011827435810118914,0.014040464535355568,1.3763687093160115e-05,1.3761424270342104e-05,0.07912936061620712,0.03998623788356781,0.0999998077750206,0.0037734635564239754,0.0111986748421786,0.0023636790919010315,0.00033425798202492077,4.886334994140012,4.889146641890208,4.886838589111957,0.00199158514637514,-0.0023080527782513016,6.8423330903053285,0.001991585146375139,1.9554945011933644,1.853968949398384e-07,1.9554877281188965,6.773074467947282e-06,-0.4274989181772633,-0.39403430571158726,-0.39352469849917676,0.011828004423395332,0.0005096072124105011,-0.5531293590863545,0.011828004423395334,-0.15960466058717834,8.024310474180094e-08,-0.15972495079040527,0.0001202902032269304,-0.0,-0.003540480633576711,-0.003553584501545032,0.010866354886113991,-1.31038679683209e-05,-0.0038105692809040194,0.010866354886113993,-0.0002569847793589967,5.790625728900436e-08,-0.0002548694610595703,-2.115318299426383e-06,0.0571566053603001,0.05268234359100461,0.05261386784000523,0.0015695735669033837,-6.847575099938608e-05,0.07395283365622163,0.0015695735669033842,0.021338965816216336,1.3847189625746614e-08,0.021355224773287773,-1.6258957071437624e-05,0.6533029887165195,0.6537493174274762,0.653443248487181,0.0002112898455467387,-0.00030606894029516774,0.9148929499089717,0.0002112898455467387,0.26144970142179064,2.8146420171300698e-08,0.2614487111568451,9.90264945543995e-07,-0.011114971872608848,-0.010350285815851143,-0.01046587679239791,0.0003977771202129144,-0.00011559097654676755,-0.010465428291354328,0.00039777712021291307,4.485010435928416e-07,7.448203793756795e-09,0.0,4.485010435928416e-07
14,500,0.5,10.0,0.0,9.62608528137207,0.03197205066680908,9.62614631652832,0.16960671544075012,0.13369999999999999,0.026000000000000002,True,1.4958333333333333,240,180,0.0010767261264845729,0.011287770234048367,7.866397936595604e-05,7.866379019105807e-05,0.05595291033387184,0.03992133587598801,0.09999970346689224,0.00534625490441774,0.005388822582611928,0.002358309159639113,0.0003166914794457126,4.83048202852488,4.83618688583374,4.833981127871403,3.7133959698712488e-06,-0.0022057579623373513,6.768123483657837,3.7133959698712488e-06,1.9341423557864295,1.849204852794516e-07,1.9341249465942383,1.740919219117565e-05,-0.8517443114562934,-0.8187326788902283,-0.8179020729329882,4.591241115647909e-05,0.0008306059572400493,-1.1473340863982837,4.591241115647899e-05,-0.32943201346529855,9.019144030697754e-08,-0.3295512795448303,0.00011926607953177681,-0.0,-0.0035778284072875977,-0.0034981562802891527,5.7006612324766855e-05,7.9672126998445e-05,-0.0037552475929260253,5.700661232476687e-05,-0.00025709131263688,5.721055375269078e-08,-0.00025463104248046875,-2.4602701564112664e-06,0.11387821444170641,0.10946410894393921,0.10935293017990098,6.063189863960179e-06,-0.00011117876403822502,0.1533978362257282,6.063189863960192e-06,0.0440449060458276,1.2772923172008951e-08,0.04406100511550903,-1.609906968143282e-05,0.6458354472137764,0.6466679573059082,0.6463723455038327,1.4887138567841716e-06,-0.00029561180207549054,0.9049672382573287,1.4887138567841769e-06,0.2585948927534951,2.7843631986485347e-08,0.25859251618385315,2.3765696419708604e-06,-0.02214535209786363,-0.02170582488179207,-0.021682448867287284,1.095164285474321e-06,2.3376014504784826e-05,-0.02168200621381402,1.0951642854743216e-06,4.426534733031278e-07,4.372738265566074e-09,0.0,4.426534733031278e-07
15,500,0.5,-10.0,5.0,-10.378573417663574,5.031416893005371,11.521895408630371,0.20384985208511353,0.13369999999999999,0.026000000000000002,True,1.4958333333333333,240,180,0.0014738283352926373,0.015770329162478447,0.00010179615492234007,0.00010179526725551113,0.07912936061620712,0.03990849107503891,0.09995514154434204,0.004437012684366868,0.004507807377114191,0.002319171558359205,0.00031282273336461484,4.812100586043946,4.805799384911855,4.803489485714182,0.003592545225425176,-0.0023098991976731043,6.7262915174166364,0.0035925452254251793,1.9228020317024654,1.7618497840918599e-07,1.922821283340454,-1.925163798865981e-05,0.8485031672025637,0.8817980870604515,0.881760249535246,0.012718489736639605,-3.783752520547523e-05,1.2324142004052798,0.012718489736639608,0.3506539508700371,3.8125921038505626e-08,0.35053449869155884,0.00011945217847825207,-0.4274989181772633,-0.43099749088287354,-0.43079379813538915,0.01890702962037729,0.00020369274748438526,-0.6020480019350847,0.018907029620377297,-0.17125420379969808,2.6731779868024528e-08,-0.17125201225280762,-2.1915468904620816e-06,-0.11344487345498275,-0.11789600308984519,-0.11789124535603715,0.001692611859866706,4.757733808036235e-06,-0.16477368051807087,0.001692611859866706,-0.0468824351620343,1.0666618712609326e-08,-0.046866461634635925,-1.597352739837743e-05,0.6544928202266844,0.6539322858055433,0.6536195028159343,0.00043552227781668256,-0.0003127829896090173,0.9106982484459877,0.00043552227781668256,0.25707874563005234,3.0295866040458104e-08,0.25708121061325073,-2.4649831983913906e-06,0.02206108234726666,0.023325197934173047,0.023326690545966564,0.0004352973803187982,1.4926117935173955e-06,0.0233271294971928,0.00043529738031879834,4.389512262213834e-07,6.691056198403346e-09,0.0,4.389512262213834e-07
16,500,0.5,-5.0,5.0,-5.377676010131836,5.031606674194336,7.359514236450195,0.129158154129982,0.13369999999999999,0.026000000000000002,True,1.4958333333333333,240,180,0.0012268309947103262,0.01391408871859312,5.0841146730817854e-05,5.0840793846873567e-05,0.05595291033387184,0.03996243327856064,0.09996575117111206,0.004792488378758247,0.004848138221790812,0.002326764684671279,0.00031556432879803324,4.867741014262441,4.864374160766602,4.862070600191762,0.00023980182898790923,-0.0023035605748393806,6.808117117484411,0.0002398018289879097,1.9460465172926584,1.7518076681632018e-07,1.9460554122924805,-8.894999822040006e-06,0.4258721557281467,0.4594801068305969,0.45966890073484723,0.0005947553128617792,0.00018879390425030618,0.6414065773288409,0.000594755312861779,0.18173767659399245,7.931939884327021e-08,0.18161696195602417,0.0001207146379682833,-0.4274989181772633,-0.4310183525085449,-0.4307503983378421,0.001032930745164416,0.0002679541707027999,-0.6020050128300984,0.0010329307451644161,-0.17125461449225743,3.137972581333452e-08,-0.17125248908996582,-2.1254022916084025e-06,-0.056939107220853206,-0.061432020148883264,-0.0614574589973524,7.845638434087545e-05,-2.5438848469137854e-05,-0.0857557648482422,7.845638434087547e-05,-0.024298305850889948,2.5302603015350673e-09,-0.024282187223434448,-1.6118627455499746e-05,0.6619319454794972,0.6617184281349182,0.6614040068454253,7.087715166754333e-05,-0.0003144212894928833,0.9215905497471492,7.087715166754333e-05,0.2601865429017279,2.296925776860761e-08,0.2601875960826874,-1.0531809594982455e-06,0.011072676048931815,0.012088737264275552,0.01209727912074531,4.1889799316559764e-05,8.54185646975876e-06,0.012097715916267286,4.1889799316559764e-05,4.367955219840446e-07,2.4032883600196782e-09,0.0,4.367955219840446e-07
17,500,0.5,0.0,5.0,-0.3767574429512024,5.031859397888184,5.046011447906494,0.08829599618911743,0.13369999999999999,0.026000000000000002,True,1.4958333333333333,240,180,0.0010562314419075847,0.010856487788259983,1.485946177126607e-05,1.4858856047794688e-05,0.07912936061620712,0.03999864310026169,0.09998521208763123,0.0045513767421531464,0.004771018913582963,0.002330024302151172,0.00017815439010276972,4.886334994140012,4.8859076499938965,4.883622891373074,5.282524077277059e-06,-0.002284758620822558,6.838103381792704,5.282524077277062e-06,1.9544804904195998,2.002917255920854e-07,1.9544788599014282,1.630518171591433e-06,-0.0,0.03366398811340332,0.034031297654534456,6.94736187537122e-05,0.0003673095411311361,0.04546899627894163,6.947361875371224e-05,0.011437698624407251,1.1078159013337877e-07,0.01131671667098999,0.00012098195341726098,-0.4274989181772633,-0.4310493469238281,-0.4307773634791369,5.6257206374120165e-05,0.00027198344469120395,-0.60203184162577,5.625720637412009e-05,-0.1712544781466325,5.7452899896921794e-08,-0.17125201225280762,-2.4658938248822704e-06,0.0,-0.004500767216086388,-0.004549967655394655,9.255997025703273e-06,-4.920043930826696e-05,-0.00607913649873808,9.255997025703272e-06,-0.00152916884334344,1.5546038491570516e-08,-0.001513045048341155,-1.6123795002284972e-05,0.6644179605891283,0.6645036935806274,0.6643339798682242,1.7854258237680997e-06,-0.00016971371240326327,0.9256481252610683,1.7854258237680989e-06,0.26131414539284176,2.747287197095319e-08,0.2613138258457184,3.195471233730096e-07,-0.0,0.0008419764344580472,0.0008646823655568997,2.047827416491814e-06,2.2705931098852567e-05,0.0008651319241228824,2.047827416491814e-06,4.495585659785522e-07,1.0361483129380326e-08,0.0,4.495585659785522e-07
18,500,0.5,5.0,5.0,4.6241326332092285,5.031859397888184,6.829954147338867,0.11977139860391617,0.13369999999999999,0.026000000000000002,True,1.4958333333333333,240,180,0.0008654712582938373,0.00946781225502491,2.0053674234077334e-05,2.0053226762684062e-05,0.05595291033387184,0.039986513555049896,0.09998516738414764,0.0043201688916051865,0.011266168727492294,0.0023356587773473874,0.0002133456186123763,4.867741014262441,4.870241165161133,4.867986366483886,1.3949196989436206e-06,-0.002254798677246761,6.816026602188746,1.3949196989436157e-06,1.9480402357048459,1.7355177820840796e-07,1.9480278491973877,1.2386507458161944e-05,-0.4258721557281467,-0.39240360260009766,-0.39185723397466743,2.8806692658559803e-05,0.0005463686254302269,-0.5508070600529512,2.880669265855977e-05,-0.15894982607828245,8.267954467479619e-08,-0.15907025337219238,0.00012042729390993046,-0.4274989181772633,-0.4310493469238281,-0.43077978028191627,1.1858951276337752e-05,0.00026956664191185586,-0.6020344687004884,1.1858951276337742e-05,-0.1712546884185738,5.514424512648892e-08,-0.17125225067138672,-2.437747187084005e-06,0.056939107220853206,0.052464403212070465,0.05239131814903703,3.821078046243211e-06,-7.308506303343315e-05,0.07364298887550831,3.821078046243201e-06,0.021251670726471477,1.2111110590182652e-08,0.021267693489789963,-1.602276331848576e-05,0.6619319454794972,0.6624090671539307,0.6622438717219564,4.989859797462472e-07,-0.00016519543197424102,0.9226969475547473,4.989859797462474e-07,0.2604530758327908,2.479583390511438e-08,0.2604513168334961,1.7589992947208977e-06,-0.011072676048931815,-0.010307283140718937,-0.010420796998011078,8.569350299293978e-07,-0.0001135138572921409,-0.010420362701794753,8.569350299293992e-07,4.342962163327179e-07,2.9281905417040424e-09,0.0,4.342962163327179e-07
19,500,0.5,10.0,5.0,9.625003814697266,5.031989097595215,10.85008430480957,0.19166557490825653,0.13369999999999999,0.026000000000000002,True,1.4958333333333333,240,180,0.0006254874169826508,0.00901862420141697,9.293091716244817e-05,9.293036418966949e-05,0.06852804124355316,0.03991705924272537,0.09995806217193604,0.003998018975083855,0.003960620517389715,0.002333525774914353,0.00031641960142502796,4.812100586043946,4.817489266395569,4.815283881955679,0.003117722862397334,-0.0022053844398897127,6.742057724793752,0.003117722862397334,1.9267738428380754,7.5820093516863145e-06,1.9267510175704956,2.282526757979575e-05,-0.8485031672025637,-0.8154813945293427,-0.8147676322195296,0.010089651032974743,0.0007137623098130152,-1.1428973411520322,0.010089651032974744,-0.3281297089325057,4.967857216268953e-06,-0.3282485008239746,0.00011879189146890567,-0.4274989181772633,-0.43106698989868164,-0.43079835375150044,0.017033358458335004,0.00026863614718120044,-0.6020524074633916,0.017033358458335004,-0.17125405371189117,1.0435901536157781e-06,-0.17125225067138672,-1.8030405044555664e-06,0.11344487345498275,0.10902851447463036,0.10893313806090038,0.0013359345263491283,-9.537641372997507e-05,0.15280411870529254,0.0013359345263491288,0.04387098064439164,7.161999963957114e-07,0.04388682544231415,-1.5844797922506815e-05,0.6544928202266844,0.6554862558841705,0.6551852690676844,0.00012368775068900186,-0.00030098681648615955,0.9127951162556808,0.0001236877506890018,0.2576098471879959,9.969490344329795e-07,0.2576065957546234,3.2514333724864564e-06,-0.02206108234726666,-0.02163932239636779,-0.021618546444608384,0.0003848872384566047,2.0775951759404582e-05,-0.02161808996461332,0.00038488723845660455,4.5647999497886203e-07,1.1527212520190878e-07,0.0,4.5647999497886203e-07
20,500,0.5,-10.0,10.0,-10.38271713256836,10.03133487701416,14.398736000061035,0.25673189759254456,0.13369999999999999,0.026000000000000002,True,1.4958333333333333,240,180,0.001218076329678297,0.015489730052649975,0.00012687136768363416,0.0001268713385798037,0.06852804124355316,0.039909206330776215,0.0999113917350769,0.003939849293550146,0.00397536941662097,0.0022852470797024046,0.00030670148480682434,4.75709615247744,4.750499725341797,4.748265239265222,1.607493756742551e-05,-0.0022344860765750596,6.649050068855286,1.607493756742551e-05,1.9007848295900556,2.214413464245425e-07,1.9007987976074219,-1.396801736630593e-05,0.8388044015062024,0.8720182180404663,0.8719410505559743,6.94427475746616e-05,-7.716748449204669e-05,1.2187104086081186,6.944274757466136e-05,0.34676935805214776,8.463572423735577e-08,0.34664857387542725,0.000120784176720512,-0.8517443114562934,-0.8551950454711914,-0.8547223178876745,7.014428913793323e-05,0.0004727275835169076,-1.1956697364648183,7.014428913793308e-05,-0.3409474185771412,5.8718181378995864e-08,-0.3409452438354492,-2.174741692007043e-06,-0.11214814848137925,-0.11658838391304016,-0.11657827904240978,9.243940729538067e-06,1.0104870630384122e-05,-0.1629412059361736,9.24394072953807e-06,-0.046362926893764075,9.67723068872501e-09,-0.046346914023160934,-1.601287060314094e-05,0.6581691076840973,0.6577767133712769,0.6574702267017642,2.7253615353212746e-06,-0.0003064866695126067,0.9116054438054562,2.7253615353212746e-06,0.25413521710369325,2.951185580152408e-08,0.2541368007659912,-1.5836622979659154e-06,0.021808914439161265,0.023063652217388153,0.023069094072156897,1.916427849323392e-06,5.441854768743759e-06,0.023069526200803617,1.9164278493233892e-06,4.321286468211838e-07,5.610810028652114e-09,0.0,4.321286468211838e-07
21,500,0.5,-5.0,10.0,-5.381807804107666,10.031492233276367,11.37095832824707,0.20110777020454407,0.13369999999999999,0.026000000000000002,True,1.4958333333333333,240,180,0.001061114715412259,0.009766957722604275,9.969668462872505e-05,9.969668462872505e-05,0.06852804124355316,0.03995300084352493,0.09991207718849182,0.0036906244959241013,0.0036698195695779806,0.0022992084538848846,0.0003126586293503338,4.812100586043946,4.808432404200236,4.806182573239003,0.006030982609655237,-0.0022498309612331013,6.7299572110176085,0.006030982609655237,1.9237746377786,2.2802772662589993e-07,1.92377769947052,-3.061691919992171e-06,0.4210042490253005,0.4545592884222666,0.4546564070714867,0.010658560512449925,9.711864922007374e-05,0.6344425469636917,0.010658560512449924,0.17978613989220726,9.819326999764738e-08,0.1796647310256958,0.00012140886651146321,-0.8517443114562934,-0.855214246114095,-0.8547503623697513,0.009808769556513832,0.00046388374434369606,-1.1956979210178058,0.009808769556513832,-0.3409475586480565,6.058149489664577e-08,-0.340944766998291,-2.7916497654656425e-06,-0.05628826809468267,-0.06077418712278207,-0.06078725298866606,0.001419773013154969,-1.3065865883989114e-05,-0.08482447359710932,0.0014197730131549683,-0.024037220608443023,1.699549836451712e-08,-0.024021174758672714,-1.604584977030893e-05,0.6655232004519391,0.6655237058798472,0.6652113636334741,0.00046886782877981874,-0.0003123422463731096,0.9224202796816826,0.0004688678287798185,0.2572089160482089,3.765448502664514e-08,0.25720906257629395,-1.4652808505433157e-07,0.010946110474657813,0.012004309566691518,0.012009507911286743,0.00036419442862891006,5.198344595225279e-06,0.01200993787109231,0.00036419442862891006,4.299598055960511e-07,1.1130267321466068e-08,0.0,4.299598055960511e-07
22,500,0.5,0.0,10.0,-0.38089388608932495,10.031353950500488,10.038559913635254,0.1770203411579132,0.13369999999999999,0.026000000000000002,True,1.4958333333333333,240,180,0.0009340654360130429,0.009453398175537586,3.6145160265732557e-05,3.6144949262961745e-05,0.03956468030810356,0.039999134838581085,0.09996387362480164,0.003435320884647318,0.0034222053070712007,0.002314890140339873,0.00031424760180004304,4.83048202852488,4.8297553062438965,4.82750210695796,0.00015636962896173575,-0.0022531992859367023,6.759625613689423,0.0001563696289617353,1.9321235067314573,1.3670414678163346e-07,1.932115912437439,7.5942940183093555e-06,-0.0,0.03363889455795288,0.033911808994081256,0.011213590700179353,0.00027291443612837557,0.04534689051409562,0.011213590700179353,0.011435081520014339,5.798756621428805e-08,0.01131373643875122,0.0001213450812631179,-0.8517443114562934,-0.8551995754241943,-0.854744243621824,0.008649323267904569,0.0004553318023703401,-1.195691673954328,0.00864932326790457,-0.34094743033250174,4.118220746235067e-08,-0.3409445285797119,-2.90175278983007e-06,0.0,-0.004499403992667794,-0.004535964515525838,0.0014883039319120907,-3.6560522858043905e-05,-0.0060646072515131285,0.0014883039319120912,-0.0015286427359872809,8.117237929360297e-09,-0.0015126465586945415,-1.599617729273941e-05,0.66798079931164,0.6681264638900757,0.6678144929309683,0.0002536353919775453,-0.00031197095910739936,0.9261396425465743,0.0002536353919775458,0.25832514961560565,2.1365718719064626e-08,0.25832390785217285,1.2417634328021343e-06,-0.0,0.0008307268435601145,0.0008401610408780761,0.00033874672692727007,9.434197317961563e-06,0.0008405970038438682,0.00033874672692727007,4.359629657970901e-07,5.197925032635255e-09,0.0,4.359629657970901e-07
23,500,0.5,5.0,10.0,4.620121002197266,10.031411170959473,11.034334182739258,0.19500206410884857,0.13369999999999999,0.026000000000000002,True,1.4958333333333333,240,180,0.000706647930201143,0.009003641083836555,9.533374395687133e-05,9.53335256781429e-05,0.05595291033387184,0.039960525929927826,0.09991322457790375,0.0031048187380599656,0.003084982624344631,0.0023193320083219784,0.000314234488672575,4.812100586043946,4.814298629760742,4.812066775560357,0.0021331461978725073,-0.002231854200385186,6.737834477424622,0.002133146197872509,1.9257677018642425,1.8280953382049377e-07,1.9257498979568481,1.780390739436477e-05,-0.4210042490253005,-0.3875504732131958,-0.38710901248786234,0.0016583459790379307,0.0004414607253334646,-0.5441131410499414,0.0016583459790379311,-0.15700412856207954,9.59712555093637e-08,-0.15712428092956543,0.00012015236748588731,-0.8517443114562934,-0.8552050590515137,-0.854754237333938,0.004779521652802752,0.0004508217175757112,-1.1957017451524734,0.004779521652802751,-0.34094750781853994,4.352527812646434e-08,-0.3409450054168701,-2.5024016698238505e-06,0.05628826809468267,0.051815506629645826,0.05175656494167132,0.00022063788580835913,-5.894168797450361e-05,0.07274825312197208,0.00022063788580835915,0.020991688180300925,1.0312773692179945e-08,0.021007515490055084,-1.582730975415933e-05,0.6655232004519391,0.6663030698895455,0.6659947168495921,1.9383090372308324e-05,-0.0003083530399533574,0.9234701072176298,1.938309037230831e-05,0.25747539036803774,3.125782132183977e-08,0.2574727535247803,2.636843257464161e-06,-0.010946110474657813,-0.010305310063995422,-0.010291613566576223,9.621577172404866e-05,1.3696497419198386e-05,-0.010291172820143402,9.621577172404865e-05,4.4074643281217304e-07,8.900917214886334e-09,0.0,4.4074643281217304e-07
24,500,0.5,10.0,10.0,9.620991706848145,10.031488418579102,13.865242958068848,0.246831014752388,0.13369999999999999,0.026000000000000002,True,1.4958333333333333,240,180,0.0005768791888840497,0.00810723565518856,0.00012248412531334907,0.00012248358689248562,0.05595291033387184,0.03991582244634628,0.09991103410720825,0.002902282926366233,0.0028514546922892184,0.0023208001811468224,0.00031151026921513036,4.75709615247744,4.762182235717773,4.759991412030334,0.0013276120190766775,-0.0021908236874397247,6.664746771256129,0.001327612019076678,1.9047553592258029,1.7452113992572433e-07,1.9047272205352783,2.8138690524537324e-05,-0.8388044015062024,-0.8057678937911987,-0.8051509338948452,0.007009381064100437,0.000616959896353575,-1.1294010892510413,0.007009381064100438,-0.3242501553561952,9.765573968621385e-08,-0.32436835765838623,0.00011820230219100614,-0.8517443114562934,-0.8552116751670837,-0.8547580613030369,0.00607486351719483,0.00045361386404685344,-1.195705571770668,0.006074863517194828,-0.3409475104676353,6.122444526019378e-08,-0.340944766998291,-2.7434693442573987e-06,0.11214814848137925,0.10773102194070816,0.10764861280719412,0.0009264999971734254,-8.240913351403867e-05,0.15100112309058508,0.0009264999971734249,0.04335251028339068,1.3756238702769051e-08,0.04336804896593094,-1.553868254025592e-05,0.6581691076840973,0.6593412011861801,0.6590411350958882,7.486840108713573e-05,-0.0003000660902918728,0.9137071537474791,7.486840108713578e-05,0.2546660186515914,2.8263701502277893e-08,0.25466203689575195,3.981755839432832e-06,-0.021808914439161265,-0.021388806169852614,-0.021374393536613058,0.00021459406248684903,1.4412633239556383e-05,-0.02137395932804793,0.00021459406248684895,4.3420856520191995e-07,7.3370235821590764e-09,0.0,4.3420856520191995e-07
